beta_profile,seed,replicate_id,system,system_raw,root_z_true,log_B_top_observed,log_B_subfeature_observed,log_B_leaf_latent_observed,log_B_binary_perfect_leaf,log_B_binary_noisy_K6,log_B_ordinal_binary_clamped,log_B_ordinal_three_state_clamped,rho_top_observed,rho_subfeature_observed,rho_leaf_latent_observed,rho_binary_perfect_leaf,rho_binary_noisy_K6,rho_ordinal_binary_clamped,rho_ordinal_three_state_clamped,loss_top_to_subfeature,loss_subfeature_to_leaf_latent,loss_leaf_latent_to_binary_K6,loss_binary_perfect_to_binary_K6,loss_binary_K6_to_ordinal_binary,loss_ordinal_binary_to_three_state
production_prior_mean,20260511,109,LLMs,2024 Leading Chat LLMs,1,1.7478558081703912,0.1283123799907796,0.5991704004923406,0.5991704004923406,0.5991697569941294,0.5991704004924827,-2.306817045607488,0.5345493291781714,0.18525747445655308,0.2669275015069709,0.2669275015069709,0.26692737558905494,0.26692750150699873,0.019526655897111486,-1.6195434281796115,0.470858020501561,-6.434982111613863e-07,-6.434982111613863e-07,6.434983532699334e-07,-2.905987446099971
production_prior_mean,20260511,110,Chicken,Chicken,1,4.600487238083709,2.925244751951591,1.6000561973072642,1.6000561973072642,1.600060713591077,1.6000561973071967,1.6253112368717098,0.9521681233067515,0.7884832279477227,0.4976545884211909,0.4976545884211909,0.4976557174673122,0.4976545884211741,0.503968247788973,-1.6752424861321185,-1.3251885546443267,4.516283812705524e-06,4.516283812705524e-06,-4.516283880207084e-06,0.025255039564513027
production_prior_mean,20260511,110,LLMs,2024 Leading Chat LLMs,0,-5.626821433520074,-2.6669481725799677,-1.230941016297507,-1.230941016297507,-1.230936110557991,-1.2309410181169937,-1.145459336832289,0.000719481972979454,0.013702414185424273,0.055180778677248354,0.055180778677248354,0.05518103444275676,0.05518077858238785,0.05981066704640998,2.959873260940106,1.4360071562824608,4.905739515947971e-06,4.905739515947971e-06,-4.907559002731432e-06,0.08548168128470479
production_prior_mean,20260511,111,Chicken,Chicken,0,-3.141914783732073,1.0500761255106794,0.26113361708095795,0.26113361708095795,0.2600777117932438,0.2611336170933214,1.1413500112769839,0.008565989847715732,0.36369514276563736,0.20614773702974362,0.20614773702974362,0.2059749908502416,0.20614773703176692,0.38506891149331507,4.191990909242753,-0.7889425084297215,-0.001055905287714154,-0.001055905287714154,0.0010559053000775975,0.8802163941836625
production_prior_mean,20260511,111,LLMs,2024 Leading Chat LLMs,1,4.925909638518338,2.9849019291736045,1.2424769689423272,1.2424769689423272,1.2437440639814525,1.242476968942185,3.2323192895372586,0.9649895852095326,0.7982615133696119,0.4092755683635495,0.4092755683635495,0.4095819479415942,0.40927556836351514,0.8351921236822323,-1.941007709344733,-1.7424249602312774,0.0012670950391253655,0.0012670950391253655,-0.001267095039267474,1.9898423205950735
production_prior_mean,20260511,112,Chicken,Chicken,1,5.293634418643655,1.1788751960897876,1.7033228773440179,1.7033228773440179,1.6164212182873428,1.7033228773353244,2.0751094625016435,0.9754980751287822,0.39399196810964926,0.52345401602736,0.52345401602736,0.5017458193685158,0.5234540160251914,0.6143587600255441,-4.114759222553867,0.5244476812542302,-0.08690165905667513,-0.08690165905667513,0.08690165904798164,0.37178658516631913
production_prior_mean,20260511,112,LLMs,2024 Leading Chat LLMs,0,-0.3693260614922922,1.3165842640394685,0.6594044168595019,0.6594044168595019,0.6593160996842329,0.6594044168864457,1.796408837071965,0.12145066066910305,0.4273053906711874,0.2788780857963976,0.2788780857963976,0.2788603251089741,0.2788780858018161,0.5466070356461344,1.6859103255317607,-0.6571798471799666,-8.831717526902594e-05,-8.831717526902594e-05,8.831720221280648e-05,1.1370044201855194
production_prior_mean,20260511,113,Chicken,Chicken,0,-1.430198022177554,-2.217323563113993,-1.0580509527470703,-1.0580509527470703,-1.0562575580894134,-1.058050952701194,1.5540364885585518,0.0456670346966102,0.021315778285798663,0.06491923993001418,0.06491923993001418,0.06502819245581674,0.06491923993279909,0.48615318553942033,-0.787125540936439,1.1592726103669229,0.0017933946576569326,0.0017933946576569326,-0.0017933946117807409,2.612087441259746
production_prior_mean,20260511,113,LLMs,2024 Leading Chat LLMs,1,2.1155805882957086,-0.18668938725371054,-1.0841520870895778,-1.0841520870895778,-1.0841460859527672,-1.0841520870894499,-2.2710291410246555,0.6239017932362496,0.1423231403348886,0.06335265677404535,0.06335265677404535,0.0633530128770217,0.06335265677405293,0.020223740478495334,-2.302269975549419,-0.8974626998358672,6.001136810596108e-06,6.001136810596108e-06,-6.001136682698416e-06,-1.1868770539352056
production_prior_mean,20260511,114,Chicken,Chicken,1,2.115580588295709,0.16841124726970647,1.1332573204906318,1.1332573204906318,1.1331385696901606,1.133257320501059,0.6563692375030428,0.6239017932362498,0.19138641392534142,0.38315442751800755,0.38315442751800755,0.383126361498709,0.3831544275204719,0.2782681056044867,-1.9471693410260027,0.9648460732209253,-0.00011875080047119013,-0.00011875080047119013,0.00011875081089840478,-0.4768880829980162
production_prior_mean,20260511,114,LLMs,2024 Leading Chat LLMs,0,-0.7747911696004544,-0.556844359324079,0.643406895669365,0.643406895669365,0.6442604167414032,0.6434068956692727,1.0483487641532179,0.08438324055083514,0.10281947902462525,0.27567231119624613,0.27567231119624613,0.2758427724260802,0.2756723111962277,0.3632954892941788,0.2179468102763753,1.200251254993444,0.000853521072038177,0.000853521072038177,-0.0008535210721305475,0.4049418684839452
production_prior_mean,20260511,115,Chicken,Chicken,0,-3.5473798918402375,-0.1311432565280919,0.19977323115546142,0.19977323115546142,0.1997769203266131,0.1997732311564846,0.006786813737846842,0.005727012408526881,0.14923913031729702,0.1962869503179513,0.1962869503179513,0.19628753231628054,0.19628695031811272,0.16761141333271332,3.4162366353121456,0.3309164876835533,3.6891711516773285e-06,3.6891711516773285e-06,-3.689170128495789e-06,-0.19298641741863776
production_prior_mean,20260511,115,LLMs,2024 Leading Chat LLMs,1,2.1155805882957086,-1.160442819594197,-0.6150846244852666,-0.6150846244852666,-0.6151198293364359,-0.6150846246117112,1.0570851556111052,0.6239017932362496,0.05897363198131927,0.09756986958316734,0.09756986958316734,0.09756676984028517,0.0975698695720339,0.36531872388723785,-3.2760234078899053,0.5453581951089304,-3.520485116936811e-05,-3.520485116936811e-05,3.520472472473557e-05,1.6721697802228164
production_prior_mean,20260511,116,Chicken,Chicken,1,2.115580588295709,1.5873032160653735,1.357996111788644,1.357996111788644,1.358015197206072,1.357996112129399,1.0405001214749063,0.6239017932362498,0.49446655182964555,0.43746865470673657,0.43746865470673657,0.43747335143948823,0.43746865479059294,0.3614819601526831,-0.5282773722303356,-0.2293071042767294,1.9085417427788798e-05,1.9085417427788798e-05,-1.908507667280901e-05,-0.31749599065449274
production_prior_mean,20260511,116,LLMs,2024 Leading Chat LLMs,0,-3.50963956385739,-2.5517113259115947,-0.6175615466990365,-0.6175615466990365,-0.6176543326138955,-0.6175615466868294,-0.7769095631408618,0.005945972398942936,0.01535032550208635,0.0973519938939777,0.0973519938939777,0.09734384067499523,0.09735199389505039,0.08421971176502906,0.9579282379457954,1.9341497792125582,-9.278591485895049e-05,-9.278591485895049e-05,9.278592706607469e-05,-0.1593480164540324
production_prior_mean,20260511,117,Chicken,Chicken,0,-3.50963956385739,-2.0439529123287006,-1.2399102844719039,-1.2399102844719039,-1.2399083152595125,-1.2399102844704544,-2.3164282773453237,0.005945972398942936,0.025249115133454722,0.05471501952739989,0.05471501952739989,0.05471512137768681,0.05471501952747486,0.019343492598788117,1.4656866515286895,0.8040426278567967,1.969212391372821e-06,1.969212391372821e-06,-1.96921094186564e-06,-1.0765179928748694
production_prior_mean,20260511,117,LLMs,2024 Leading Chat LLMs,1,-0.3693260614922915,0.6108657816559357,-0.741399935678551,-0.741399935678551,-0.7413915907087585,-0.741399935678487,-0.5562513659154433,0.12145066066910314,0.2692222501018207,0.08699919884858795,0.08699919884858795,0.08699986169464571,0.08699919884859304,0.10287419414860563,0.9801918431482273,-1.3522657173344867,8.344969792517531e-06,8.344969792517531e-06,-8.344969728568685e-06,0.18514856976304372
production_prior_mean,20260511,118,Chicken,Chicken,1,2.521045696403873,1.378691386585638,1.0416444618810523,1.0416444618810523,1.0929286737926276,1.041644461883834,-0.5819265380976049,0.7133290523805155,0.4425679684208012,0.36174613035704317,0.36174613035704317,0.37366885206347594,0.36174613035768544,0.10052864907979892,-1.1423543098182352,-0.33704692470458575,0.051284211911575284,0.051284211911575284,-0.05128421190879351,-1.623570999981439
production_prior_mean,20260511,118,LLMs,2024 Leading Chat LLMs,0,-5.626821433520074,-0.20641080141358414,-1.2782169384660733,-1.2782169384660733,-1.27790018519525,-1.2782169359338127,-0.5827158223942206,0.000719481972979454,0.13993274036694145,0.052767212768093014,0.052767212768093014,0.05278304723727265,0.05276721289466258,0.10045730240920785,5.420410632106489,-1.0718061370524892,0.00031675327082325566,0.00031675327082325566,-0.00031675073856263225,0.6955011135395921
production_prior_mean,20260511,119,Chicken,Chicken,0,-5.3013990330854455,-0.2993251605427236,0.28886107843322506,0.28886107843322506,0.28905428507108866,0.2888610784332286,-0.17135519582330971,0.000995930211112613,0.129119878239913,0.21072233934069692,0.21072233934069692,0.21075447496231806,0.21072233934069753,0.14420522891421483,5.002073872542722,0.5881862389759487,0.0001932066378635966,0.0001932066378635966,-0.00019320663786004388,-0.4602162742565383
production_prior_mean,20260511,119,LLMs,2024 Leading Chat LLMs,1,2.115580588295709,-0.29163697517211773,-0.35358260300131406,-0.35358260300131406,-0.3530966285410244,-0.3535826030010867,1.46502497912104,0.6239017932362498,0.12998686666698203,0.1231405301216249,0.1231405301216249,0.12319301376778319,0.12314053012164944,0.46395938079030097,-2.407217563467827,-0.061945627829196326,0.00048597446028963986,0.00048597446028963986,-0.0004859744600622662,1.8186075821221266
production_prior_mean,20260511,120,Chicken,Chicken,1,4.600487238083709,1.9266111972879267,1.9171130380965913,1.9171130380965913,1.9164405218985792,1.9171130380966588,1.1440209445756864,0.9521681233067515,0.5786352059624534,0.5763176844803246,0.5763176844803246,0.5761534640043371,0.5763176844803412,0.38570155787519944,-2.6738760407957827,-0.009498159191335453,-0.0006725161980121186,-0.0006725161980121186,0.0006725161980796202,-0.7730920935209724
production_prior_mean,20260511,120,LLMs,2024 Leading Chat LLMs,0,-4.320569780073718,-1.4566681835209905,-0.008090184323563676,-0.008090184323563676,-0.015791955629424592,-0.008090184323521044,-1.8412146425201854,0.002651412859352368,0.04452719838969328,0.1655460580439121,0.1655460580439121,0.1644848697846838,0.16554605804391798,0.03074940473180824,2.863901596552728,1.4485779991974268,-0.007701771305860916,-0.007701771305860916,0.007701771305903549,-1.8331244581966644
production_prior_mean,20260511,121,Chicken,Chicken,0,-3.9528449999484003,-1.8006590523300965,-0.6694440494954392,-0.6694440494954392,-0.6693487865016294,-0.6694440495220988,-1.0900626059367937,0.0038253108065030316,0.03198139546132711,0.09288711512827469,0.09288711512827469,0.09289514221360513,0.09288711512602837,0.06300283575977428,2.152185947618304,1.1312150028346573,9.526299380979708e-05,9.526299380979708e-05,-9.526302046936053e-05,-0.4206185564146949
production_prior_mean,20260511,121,LLMs,2024 Leading Chat LLMs,1,4.600487238083709,0.852279318192378,0.5075631596801031,0.5075631596801031,0.6137865542207237,0.5075631596820926,0.8275286382284435,0.9521681233067515,0.3192634837909891,0.24938878704110698,0.24938878704110698,0.2697972748437663,0.2493887870414794,0.3139085397101464,-3.7482079198913314,-0.3447161585122749,0.10622339454062057,0.10622339454062057,-0.10622339453863106,0.3199654785463508
production_prior_mean,20260511,122,Chicken,Chicken,1,2.115580588295709,0.8788814300650184,1.0165748030475896,1.0165748030475896,1.0166582135676379,1.0165748030535724,0.8227522243931844,0.6239017932362498,0.3250726230732187,0.3559781940518198,0.3559781940518198,0.3559973167871301,0.35597819405319137,0.31288075910994667,-1.2366991582306905,0.13769337298257123,8.341052004823268e-05,8.341052004823268e-05,-8.341051406546285e-05,-0.193822578660388
production_prior_mean,20260511,122,LLMs,2024 Leading Chat LLMs,0,-0.3693260614922922,0.7162449087094447,-0.2799939638037543,-0.2799939638037543,-0.16361293107293307,-0.2799939637879447,-0.3988673290004954,0.12145066066910305,0.29045134331280126,0.13130926011735963,0.13130926011735963,0.14516333690639188,0.13130926011916297,0.11833367902079582,1.0855709702017369,-0.996238872513199,0.11638103273082123,0.11638103273082123,-0.11638103271501166,-0.11887336521255065
production_prior_mean,20260511,123,Chicken,Chicken,0,-0.3693260614922922,-1.8838820066867064,0.09781607568949013,0.09781607568949013,0.1776885797068104,0.09781607568868367,-0.20155827587751673,0.12145066066910305,0.02950289804538855,0.18069856139793605,0.18069856139793605,0.1928262642571359,0.18069856139781665,0.14051777046401048,-1.5145559451944142,1.9816980823761965,0.07987250401732027,0.07987250401732027,-0.07987250401812673,-0.2993743515662004
production_prior_mean,20260511,123,LLMs,2024 Leading Chat LLMs,1,4.600487238083709,1.4102192944789507,1.8428117291840351,1.8428117291840351,1.8427236372451858,1.8428117291844046,1.6047841513116055,0.9521681233067515,0.45035941521476724,0.5580800901889954,0.5580800901889954,0.558058364253401,0.5580800901890866,0.49883656181913827,-3.1902679436047587,0.43259243470508446,-8.809193884928845e-05,-8.809193884928845e-05,8.809193921877068e-05,-0.23802757787279916
production_prior_mean,20260511,124,Chicken,Chicken,1,4.600487238083709,1.6889899213925228,1.16084997454967,1.16084997454967,1.1607412783219786,1.160849974551752,1.1203115180284726,0.9521681233067515,0.5198775204011535,0.38969654887408484,0.38969654887408484,0.3896706976179754,0.38969654887458,0.380099388392659,-2.911497316691187,-0.5281399468428527,-0.000108696227691496,-0.000108696227691496,0.00010869622977338622,-0.040538456523279365
production_prior_mean,20260511,124,LLMs,2024 Leading Chat LLMs,0,-0.3693260614922915,1.3004207739269729,1.4809896261786832,1.4809896261786832,1.4809096369524752,1.4809896259021684,2.2390513471846702,0.12145066066910314,0.4233546623205094,0.4679320070338156,0.4679320070338156,0.4679120920357726,0.4679320069649712,0.6524018045300033,1.6697468354192644,0.18056885225171038,-7.998922620799931e-05,-7.998922620799931e-05,7.998894969318826e-05,0.7580617212825018
production_prior_mean,20260511,125,Chicken,Chicken,0,-5.626821433520074,-3.998478422613117,-1.5985198292480405,-1.5985198292480405,-1.5969980622173523,-1.5985198287652906,-1.745976638282059,0.000719481972979454,0.0036552955489146297,0.038867354650616213,0.038867354650616213,0.038924242729240034,0.03886735466865015,0.03371830453574911,1.6283430109069568,2.3999585933650764,0.0015217670306881814,0.0015217670306881814,-0.0015217665479383413,-0.14745680951676832
production_prior_mean,20260511,125,LLMs,2024 Leading Chat LLMs,1,2.1155805882957086,0.28806058188976635,-0.17673754198445835,-0.17673754198445835,-0.1749699826123816,-0.17673754198432334,0.22650066667375768,0.6239017932362496,0.21058923283834835,0.14354226432392603,0.14354226432392603,0.14375970127239332,0.14354226432394263,0.2005376794681474,-1.8275200064059423,-0.4647981238742247,0.0017675593720767324,0.0017675593720767324,-0.0017675593719417293,0.403238208658081
production_prior_mean,20260511,126,Chicken,Chicken,1,1.7101154801875453,0.2975770395094972,-0.8050222406749974,-0.8050222406749974,-0.8055230758264997,-0.8050222406704961,-2.0341844285270554,0.525148153776022,0.21217561934918283,0.08207666284879271,0.08207666284879271,0.0820389377833243,0.08207666284913184,0.025490651349985093,-1.4125384406780481,-1.1025992801844946,-0.0005008351515023435,-0.0005008351515023435,0.0005008351560036317,-1.2291621878565593
production_prior_mean,20260511,126,LLMs,2024 Leading Chat LLMs,0,-3.5473798918402375,-1.3202349916507021,-1.945043139238905,-1.945043139238905,-1.9442218077442703,-1.9450431392327232,0.5937910738163055,0.005727012408526881,0.05070606736704798,0.02780120198363477,0.02780120198363477,0.027823409785331356,0.02780120198380185,0.26587621048445187,2.2271449001895354,-0.6248081475882028,0.0008213314946345918,0.0008213314946345918,-0.00082133148845287,2.5388342130490287
production_prior_mean,20260511,127,Chicken,Chicken,0,-0.3693260614922922,-1.9720958210916564,-1.5729924504747146,-1.5729924504747146,-1.5730005965070433,-1.5729924504682344,0.09666244601208973,0.12145066066910305,0.027079280146979443,0.03983227907397678,0.03983227907397678,0.03983196752469165,0.03983227907422462,0.18052783336413133,-1.6027697595993642,0.3991033706169418,-8.14603232868194e-06,-8.14603232868194e-06,8.14603880883169e-06,1.6696548964803242
production_prior_mean,20260511,127,LLMs,2024 Leading Chat LLMs,1,1.4224334077357634,1.7184158199651307,0.4929758640892139,0.4929758640892139,0.49396436832485335,0.4929758640739692,1.35976684019829,0.45338464229490977,0.527217545497396,0.2466681268091654,0.2466681268091654,0.2468518595895405,0.24666812680633257,0.43790446110279796,0.2959824122293673,-1.2254399558759168,0.0009885042356394536,0.0009885042356394536,-0.000988504250884148,0.8667909761243209
production_prior_mean,20260511,128,Chicken,Chicken,1,2.808727768855654,0.8659162416050736,1.5350552427318291,1.5350552427318291,1.534951533411217,1.5350552426891682,0.2125822036720706,0.768398428814941,0.3222345318245713,0.48141290164718925,0.48141290164718925,0.48138701019648866,0.4814129016365387,0.19831553709410288,-1.9428115272505804,0.6691390011267555,-0.00010370932061221083,-0.00010370932061221083,0.00010370927795122498,-1.3224730390170976
production_prior_mean,20260511,128,LLMs,2024 Leading Chat LLMs,0,-0.33158573350944476,-0.09021816932477345,0.5577035514403903,0.5577035514403903,0.5581617483640855,0.5577035514402269,-1.1975326439812193,0.12553544137589592,0.15451018812032993,0.2588921950042301,0.2588921950042301,0.2589801175971688,0.2588921950041987,0.0569486604187807,0.2413675641846713,0.6479217207651637,0.0004581969236951977,0.0004581969236951977,-0.00045819692385862254,-1.7552361954214462
production_prior_mean,20260511,129,Chicken,Chicken,0,-3.50963956385739,-0.05947869189353949,0.10046782676937482,0.10046782676937482,0.10046268108436607,0.10046782676926114,1.3618731115744254,0.005945972398942936,0.15856867707043695,0.18109147656045127,0.18109147656045127,0.18109071347023384,0.1810914765604344,0.43842297509259204,3.450160871963851,0.15994651866291432,-5.145685008756118e-06,-5.145685008756118e-06,5.14568489506928e-06,1.2614052848051642
production_prior_mean,20260511,129,LLMs,2024 Leading Chat LLMs,1,2.1155805882957086,-0.4367370660987633,-0.05427385440506072,-0.05427385440506072,-0.05293976149997093,-0.05427385440685839,0.7087194204099205,0.6239017932362496,0.11443944935550072,0.15926436543307199,0.15926436543307199,0.159443080654865,0.15926436543283126,0.2889028694248642,-2.552317654394472,0.38246321169370256,0.0013340929050897898,0.0013340929050897898,-0.001334092906887463,0.7629932748167789
production_prior_mean,20260511,130,Chicken,Chicken,1,4.600487238083709,2.514109888203653,0.8201813361055379,0.8201813361055379,0.8200777768753511,0.8201813361071117,0.9452082170251401,0.9521681233067515,0.7119086480502098,0.3123283191811945,0.3123283191811945,0.31230607723035664,0.31232831918153253,0.3397901101679703,-2.086377349880056,-1.6939285520981153,-0.00010355923018678936,-0.00010355923018678936,0.00010355923176064152,0.12502688091802838
production_prior_mean,20260511,130,LLMs,2024 Leading Chat LLMs,0,-3.141914783732073,-2.136899017119534,-0.3119124852179951,-0.3119124852179951,-0.3125588607300642,-0.3119124852167374,0.7137511539583556,0.008565989847715732,0.023059747533603982,0.1277110551043747,0.1277110551043747,0.12763906558971433,0.12771105510451478,0.2899376756808314,1.005015766612539,1.8249865319015388,-0.0006463755120691417,-0.0006463755120691417,0.0006463755133268023,1.025663639175093
production_prior_mean,20260511,131,Chicken,Chicken,0,-3.141914783732073,-2.3473755974332615,-1.412862416647556,-1.412862416647556,-1.41256336868274,-1.4128624166480108,-1.7583221517592165,0.008565989847715732,0.018765092799295235,0.046428525909662066,0.046428525909662066,0.04644176743163041,0.046428525909641936,0.03331837791580686,0.7945391862988114,0.9345131807857054,0.00029904796481616813,0.00029904796481616813,-0.0002990479652709155,-0.34545973511120565
production_prior_mean,20260511,131,LLMs,2024 Leading Chat LLMs,1,1.7478558081703919,2.520787056666085,1.9260064871122928,1.9260064871122928,1.9271670938799588,1.9260064871057239,2.400972149081724,0.5345493291781717,0.7132761600374418,0.5784877606345106,0.5784877606345106,0.5787707367983658,0.5784877606329087,0.6881606659701345,0.7729312484956932,-0.5947805695537922,0.0011606067676659393,0.0011606067676659393,-0.0011606067742349069,0.4749656619760003
production_prior_mean,20260511,132,Chicken,Chicken,1,2.1155805882957086,0.789207958184434,-0.51176826185106,-0.51176826185106,-0.511759091722439,-0.5117682618510457,-0.6740345191929009,0.6239017932362496,0.3057148491677028,0.10705271469405367,0.10705271469405367,0.10705359129209957,0.10705271469405503,0.09250104846223867,-1.3263726301112746,-1.300976220035494,9.170128620894502e-06,9.170128620894502e-06,-9.170128606683647e-06,-0.16226625734185518
production_prior_mean,20260511,132,LLMs,2024 Leading Chat LLMs,0,-5.994546213645391,-0.541575273178236,-0.8497932320895245,-0.8497932320895245,-0.8500579926744791,-0.8497932320895529,-1.1367038943666898,0.0004982131983442095,0.10423658270248748,0.07876610880306663,0.07876610880306663,0.07874689938560712,0.07876610880306456,0.06030491662350853,5.452970940467155,-0.30821795891128856,-0.0002647605849546153,-0.0002647605849546153,0.0002647605849261936,-0.2869106622771369
production_prior_mean,20260511,133,Chicken,Chicken,0,-3.141914783732073,-0.8417078890286054,-0.9933148927018998,-0.9933148927018998,-0.9882132813663702,-0.9933148927718207,-0.9878310510184178,0.008565989847715732,0.07935479930543833,0.06896146448202685,0.06896146448202685,0.06928973858149792,0.06896146447753751,0.0693143921669747,2.3002068947034675,-0.15160700367329438,0.0051016113355295545,0.0051016113355295545,-0.005101611405450512,0.005483841753402885
production_prior_mean,20260511,133,LLMs,2024 Leading Chat LLMs,1,3.8272973498502285,1.487514048228238,0.9482004780919695,0.9482004780919695,0.9481885654664097,0.9482004780920761,1.3664221514483756,0.9018418693657233,0.46955673728743114,0.3404616938943978,0.3404616938943978,0.34045901894884967,0.34046169389442177,0.43954329821897564,-2.33978330162199,-0.5393135701362686,-1.191262555977346e-05,-1.191262555977346e-05,1.191262566635487e-05,0.41822167335629956
production_prior_mean,20260511,134,Chicken,Chicken,1,2.1155805882957086,1.7781372540310219,1.3348649608908545,1.3348649608908545,1.339188555061682,1.3348649608907976,0.7928048862513037,0.6239017932362496,0.5420750964603004,0.4317847883911877,0.4317847883911877,0.43284587918761935,0.4317847883911738,0.3064788420256217,-0.33744333426468676,-0.44327229314016736,0.004323594170827505,0.004323594170827505,-0.004323594170884348,-0.5420600746394939
production_prior_mean,20260511,134,LLMs,2024 Leading Chat LLMs,0,-3.5473798918402375,-1.0797977373628223,-0.7859096972011912,-0.7859096972011912,-0.7842323208872983,-0.785909697201248,-0.8853496393247156,0.005727012408526881,0.06361153175160958,0.08352815319265741,0.08352815319265741,0.08365664809755212,0.08352815319265305,0.07622440083337775,2.467582154477415,0.29388804016163106,0.0016773763138928643,0.0016773763138928643,-0.0016773763139497078,-0.09943994212346752
production_prior_mean,20260511,135,Chicken,Chicken,0,1.4224334077357634,1.4653062968781092,-0.08712436594851525,-0.08712436594851525,-0.0871475289931567,-0.08712436594788642,0.9181394909064124,0.45338464229490977,0.46402934552745556,0.1549147848035366,0.1549147848035366,0.15491175241012356,0.15491478480361892,0.3337442951850216,0.04287288914234577,-1.5524306628266245,-2.3163044641449915e-05,-2.3163044641449915e-05,2.3163045270280236e-05,1.0052638568542989
production_prior_mean,20260511,135,LLMs,2024 Leading Chat LLMs,1,1.4224334077357634,1.369250041455546,1.4212661710296963,1.4212661710296963,1.421659210964819,1.4212661710450334,0.38407403407421725,0.45338464229490977,0.440240053402978,0.45309538528556986,0.45309538528556986,0.453192782358938,0.45309538528937043,0.2269938853756881,-0.05318336628021747,0.05201612957415036,0.0003930399351226299,0.0003930399351226299,-0.00039303991978556496,-1.0371921369708161
production_prior_mean,20260511,136,Chicken,Chicken,1,4.600487238083709,1.5586144529190822,0.6372444412849809,0.6372444412849809,0.6371505821593928,0.6372444415304699,1.3397678695126842,0.9521681233067515,0.4872968693778487,0.27444351284042645,0.27444351284042645,0.2744248236061324,0.2744435128893093,0.4329881008088477,-3.0418727851646272,-0.9213700116341013,-9.385912558812493e-05,-9.385912558812493e-05,9.385937107708742e-05,0.7025234279822143
production_prior_mean,20260511,136,LLMs,2024 Leading Chat LLMs,0,2.1155805882957086,1.136267643912956,2.0342827299795516,2.0342827299795516,2.0338050179170892,2.034282729979566,0.4116517288439354,0.6239017932362496,0.38386615857454875,0.6046419889423041,0.6046419889423041,0.604527786141222,0.6046419889423076,0.2318692762265108,-0.9793129443827526,0.8980150860665956,-0.0004777120624623876,-0.0004777120624623876,0.0004777120624765985,-1.6226310011356304
production_prior_mean,20260511,137,Chicken,Chicken,0,0.03613904661587286,0.2804952777007643,1.1926108722004223,1.1926108722004223,1.1927378319372082,1.1926108722003903,1.2728049841284133,0.1717466207262125,0.20933431961245688,0.3972762602858144,0.3972762602858144,0.3973066609161415,0.3972762602858067,0.416627610183112,0.24435623108489146,0.912115594499658,0.00012695973678589212,0.00012695973678589212,-0.00012695973681786654,0.08019411192802295
production_prior_mean,20260511,137,LLMs,2024 Leading Chat LLMs,1,4.232762457958392,2.068567348719604,0.5611011090529381,0.5611011090529381,0.5612080661602334,0.5611011090529132,0.4700334722903676,0.9323477053174287,0.6128076339202486,0.25954460809491015,0.25954460809491015,0.25956516376926014,0.25954460809490537,0.2424297232826502,-2.164195109238788,-1.507466239666666,0.0001069571072953579,0.0001069571072953579,-0.0001069571073202269,-0.09106763676254559
production_prior_mean,20260511,138,Chicken,Chicken,1,4.232762457958392,1.0581348789326828,0.48571393359426196,0.48571393359426196,0.4859746278275594,0.4857139335935585,1.8665255483716123,0.9323477053174287,0.36556214813037125,0.2453211772480053,0.2453211772480053,0.24536944504312125,0.2453211772478751,0.56392023392047,-3.1746275790257092,-0.5724209453384208,0.0002606942332974427,0.0002606942332974427,-0.00026069423400088,1.3808116147780538
production_prior_mean,20260511,138,LLMs,2024 Leading Chat LLMs,0,-5.3013990330854455,-1.47428921934826,0.7281113847719993,0.7281113847719993,0.7288992970744914,0.728111387741194,-2.1490329238417303,0.000995930211112613,0.04378350778655386,0.2929029652204867,0.2929029652204867,0.29306617700563975,0.292902965835439,0.0227879710818267,3.8271098137371853,2.2024006041202595,0.0007879123024920887,0.0007879123024920887,-0.0007879093332974207,-2.8771443115829243
production_prior_mean,20260511,139,Chicken,Chicken,0,-5.626821433520074,-0.7187320405406407,-0.9333605636641735,-0.9333605636641735,-0.9333560118291189,-0.9333605636634275,-0.7839297096194855,0.000719481972979454,0.0888166543670131,0.07291178236344842,0.07291178236344842,0.07291209004831561,0.07291178236349885,0.08367984865954133,4.908089392979433,-0.21462852312353287,4.5518350546558395e-06,4.5518350546558395e-06,-4.551834308585967e-06,0.14943085404394196
production_prior_mean,20260511,139,LLMs,2024 Leading Chat LLMs,1,1.7101154801875453,0.06447822761588917,-1.3224253446415837,-1.3224253446415837,-1.320737745951277,-1.322425344647968,0.008946388528613625,0.525148153776022,0.17581543885861015,0.050600738506387154,0.050600738506387154,0.05068187277353683,0.050600738506080455,0.1679129288318173,-1.6456372525716563,-1.3869035722574727,0.0016875986903066575,0.0016875986903066575,-0.001687598696690884,1.3313717331765815
production_prior_mean,20260511,140,Chicken,Chicken,1,3.2141928769638186,2.0316881933468793,0.8432973480116459,0.8432973480116459,0.8812458878080633,0.8432973480120154,1.4641317753111593,0.8326819082293729,0.604021596732872,0.3173145703940047,0.3173145703940047,0.3255916004897231,0.3173145703940847,0.4637372472092988,-1.1825046836169393,-1.1883908453352334,0.037948539796417435,0.037948539796417435,-0.03794853979604795,0.620834427299144
