dgp,fit,leaf,design,estimand,system,top_feature,category,rating_count,observed_count,observed_proportion,pred_count_mean,pred_count_p03,pred_count_p97,pred_prop_mean,pred_prop_p03,pred_prop_p97,prop_error,interval_includes_observed_prop
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Complexity,4,8,0.0,0.0,0.18925,0.0,1.0,0.02365625,0.0,0.125,0.02365625,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Complexity,5,8,0.0,0.0,0.056,0.0,1.0,0.007,0.0,0.125,0.007,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Complexity,6,8,0.0,0.0,0.01775,0.0,0.0,0.00221875,0.0,0.0,0.00221875,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Hierarchical Organization,0,1,1.0,1.0,0.8875,0.0,1.0,0.8875,0.0,1.0,-0.11250000000000004,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Hierarchical Organization,1,1,0.0,0.0,0.0555,0.0,1.0,0.0555,0.0,1.0,0.0555,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Hierarchical Organization,2,1,0.0,0.0,0.016,0.0,0.0,0.016,0.0,0.0,0.016,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Hierarchical Organization,3,1,0.0,0.0,0.014,0.0,0.0,0.014,0.0,0.0,0.014,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Hierarchical Organization,4,1,0.0,0.0,0.018,0.0,0.0,0.018,0.0,0.0,0.018,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Hierarchical Organization,5,1,0.0,0.0,0.005,0.0,0.0,0.005,0.0,0.0,0.005,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Hierarchical Organization,6,1,0.0,0.0,0.004,0.0,0.0,0.004,0.0,0.0,0.004,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Integration,0,2,2.0,1.0,1.76425,1.0,2.0,0.882125,0.5,1.0,-0.11787499999999995,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Integration,1,2,0.0,0.0,0.11925,0.0,1.0,0.059625,0.0,0.5,0.059625,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Integration,2,2,0.0,0.0,0.038,0.0,1.0,0.019,0.0,0.5,0.019,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Integration,3,2,0.0,0.0,0.0235,0.0,0.0,0.01175,0.0,0.0,0.01175,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Integration,4,2,0.0,0.0,0.04025,0.0,1.0,0.020125,0.0,0.5,0.020125,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Integration,5,2,0.0,0.0,0.01125,0.0,0.0,0.005625,0.0,0.0,0.005625,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Integration,6,2,0.0,0.0,0.0035,0.0,0.0,0.00175,0.0,0.0,0.00175,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Modularity,0,6,6.0,1.0,5.33975,4.0,6.0,0.8899583333333334,0.6666666666666666,1.0,-0.1100416666666666,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Modularity,1,6,0.0,0.0,0.3285,0.0,2.0,0.05474999999999999,0.0,0.3333333333333333,0.05474999999999999,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Modularity,2,6,0.0,0.0,0.0925,0.0,1.0,0.015416666666666664,0.0,0.16666666666666666,0.015416666666666664,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Modularity,3,6,0.0,0.0,0.07175,0.0,1.0,0.011958333333333333,0.0,0.16666666666666666,0.011958333333333333,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Modularity,4,6,0.0,0.0,0.12275,0.0,1.0,0.020458333333333332,0.0,0.16666666666666666,0.020458333333333332,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Modularity,5,6,0.0,0.0,0.03275,0.0,1.0,0.005458333333333333,0.0,0.16666666666666666,0.005458333333333333,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Modularity,6,6,0.0,0.0,0.012,0.0,0.0,0.002,0.0,0.0,0.002,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Representationality,0,8,7.0,0.875,7.06175,5.0,8.0,0.88271875,0.625,1.0,0.0077187499999999964,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Representationality,1,8,1.0,0.125,0.45725,0.0,2.0,0.05715625,0.0,0.25,-0.06784375000000001,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Representationality,2,8,0.0,0.0,0.11875,0.0,1.0,0.01484375,0.0,0.125,0.01484375,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Representationality,3,8,0.0,0.0,0.1125,0.0,1.0,0.0140625,0.0,0.125,0.0140625,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Representationality,4,8,0.0,0.0,0.18325,0.0,1.0,0.02290625,0.0,0.125,0.02290625,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Representationality,5,8,0.0,0.0,0.04625,0.0,1.0,0.00578125,0.0,0.125,0.00578125,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Representationality,6,8,0.0,0.0,0.02025,0.0,0.0,0.00253125,0.0,0.0,0.00253125,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Selective Attention,0,12,11.0,0.9166666666666666,10.587,8.0,12.0,0.8822499999999999,0.6666666666666666,1.0,-0.03441666666666676,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Selective Attention,1,12,1.0,0.08333333333333333,0.6715,0.0,3.0,0.055958333333333325,0.0,0.25,-0.027375000000000003,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Selective Attention,2,12,0.0,0.0,0.20225,0.0,2.0,0.016854166666666663,0.0,0.16666666666666666,0.016854166666666663,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Selective Attention,3,12,0.0,0.0,0.165,0.0,1.0,0.01375,0.0,0.08333333333333333,0.01375,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Selective Attention,4,12,0.0,0.0,0.2665,0.0,2.0,0.022208333333333333,0.0,0.16666666666666666,0.022208333333333333,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Selective Attention,5,12,0.0,0.0,0.075,0.0,1.0,0.00625,0.0,0.08333333333333333,0.00625,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,ELIZA,Selective Attention,6,12,0.0,0.0,0.03275,0.0,0.02999999999974534,0.0027291666666666666,0.0,0.0024999999999787783,0.0027291666666666666,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Coherence,0,13,0.0,0.0,0.078,0.0,1.0,0.006000000000000001,0.0,0.07692307692307693,0.006000000000000001,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Coherence,1,13,0.0,0.0,0.222,0.0,2.0,0.01707692307692308,0.0,0.15384615384615385,0.01707692307692308,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Coherence,2,13,0.0,0.0,0.39575,0.0,3.0,0.030442307692307692,0.0,0.23076923076923078,0.030442307692307692,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Coherence,3,13,1.0,0.07692307692307693,1.0205,0.0,4.0,0.0785,0.0,0.3076923076923077,0.001576923076923073,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Coherence,4,13,0.0,0.0,0.9575,0.0,4.0,0.07365384615384617,0.0,0.3076923076923077,0.07365384615384617,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Coherence,5,13,1.0,0.07692307692307693,2.17725,0.0,6.0,0.16748076923076924,0.0,0.46153846153846156,0.09055769230769231,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Coherence,6,13,11.0,0.8461538461538461,8.149,3.0,13.0,0.6268461538461538,0.23076923076923078,1.0,-0.21930769230769231,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Complexity,0,8,0.0,0.0,0.0475,0.0,1.0,0.0059375,0.0,0.125,0.0059375,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Complexity,1,8,0.0,0.0,0.1365,0.0,1.0,0.0170625,0.0,0.125,0.0170625,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Complexity,2,8,0.0,0.0,0.24,0.0,2.0,0.03,0.0,0.25,0.03,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Complexity,3,8,0.0,0.0,0.6275,0.0,3.0,0.0784375,0.0,0.375,0.0784375,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Complexity,4,8,0.0,0.0,0.5955,0.0,3.0,0.0744375,0.0,0.375,0.0744375,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Complexity,5,8,0.0,0.0,1.34775,0.0,4.0,0.16846875,0.0,0.5,0.16846875,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Complexity,6,8,8.0,1.0,5.00525,1.0,8.0,0.62565625,0.125,1.0,-0.37434375,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Hierarchical Organization,0,1,0.0,0.0,0.00775,0.0,0.0,0.00775,0.0,0.0,0.00775,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Hierarchical Organization,1,1,0.0,0.0,0.017,0.0,0.0,0.017,0.0,0.0,0.017,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Hierarchical Organization,2,1,0.0,0.0,0.03725,0.0,1.0,0.03725,0.0,1.0,0.03725,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Hierarchical Organization,3,1,0.0,0.0,0.08775,0.0,1.0,0.08775,0.0,1.0,0.08775,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Hierarchical Organization,4,1,0.0,0.0,0.081,0.0,1.0,0.081,0.0,1.0,0.081,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Hierarchical Organization,5,1,0.0,0.0,0.16675,0.0,1.0,0.16675,0.0,1.0,0.16675,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Hierarchical Organization,6,1,1.0,1.0,0.6025,0.0,1.0,0.6025,0.0,1.0,-0.39749999999999996,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Integration,0,2,0.0,0.0,0.013,0.0,0.0,0.0065,0.0,0.0,0.0065,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Integration,1,2,0.0,0.0,0.0335,0.0,1.0,0.01675,0.0,0.5,0.01675,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Integration,2,2,0.0,0.0,0.06225,0.0,1.0,0.031125,0.0,0.5,0.031125,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Integration,3,2,0.0,0.0,0.15625,0.0,1.0,0.078125,0.0,0.5,0.078125,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Integration,4,2,0.0,0.0,0.1515,0.0,1.0,0.07575,0.0,0.5,0.07575,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Integration,5,2,0.0,0.0,0.3415,0.0,2.0,0.17075,0.0,1.0,0.17075,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Integration,6,2,2.0,1.0,1.242,0.0,2.0,0.621,0.0,1.0,-0.379,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Modularity,0,6,0.0,0.0,0.03725,0.0,1.0,0.006208333333333332,0.0,0.16666666666666666,0.006208333333333332,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Modularity,1,6,0.0,0.0,0.106,0.0,1.0,0.017666666666666664,0.0,0.16666666666666666,0.017666666666666664,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Modularity,2,6,0.0,0.0,0.195,0.0,2.0,0.0325,0.0,0.3333333333333333,0.0325,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Modularity,3,6,0.0,0.0,0.5245,0.0,3.0,0.08741666666666666,0.0,0.5,0.08741666666666666,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Modularity,4,6,0.0,0.0,0.47575,0.0,2.0,0.07929166666666666,0.0,0.3333333333333333,0.07929166666666666,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Modularity,5,6,1.0,0.16666666666666666,1.034,0.0,3.0,0.1723333333333333,0.0,0.5,0.005666666666666653,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Modularity,6,6,5.0,0.8333333333333334,3.6275,1.0,6.0,0.6045833333333334,0.16666666666666666,1.0,-0.22875,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Representationality,0,8,0.0,0.0,0.046,0.0,1.0,0.00575,0.0,0.125,0.00575,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Representationality,1,8,0.0,0.0,0.1365,0.0,1.0,0.0170625,0.0,0.125,0.0170625,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Representationality,2,8,0.0,0.0,0.25525,0.0,2.0,0.03190625,0.0,0.25,0.03190625,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Representationality,3,8,0.0,0.0,0.6535,0.0,3.0,0.0816875,0.0,0.375,0.0816875,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Representationality,4,8,0.0,0.0,0.58775,0.0,3.0,0.07346875,0.0,0.375,0.07346875,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Representationality,5,8,2.0,0.25,1.33775,0.0,4.0,0.16721875,0.0,0.5,-0.08278125,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Representationality,6,8,6.0,0.75,4.98325,1.0,8.0,0.62290625,0.125,1.0,-0.12709375,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Selective Attention,0,12,0.0,0.0,0.06575,0.0,1.0,0.005479166666666666,0.0,0.08333333333333333,0.005479166666666666,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Selective Attention,1,12,0.0,0.0,0.19875,0.0,2.0,0.0165625,0.0,0.16666666666666666,0.0165625,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Selective Attention,2,12,0.0,0.0,0.36175,0.0,2.0,0.03014583333333333,0.0,0.16666666666666666,0.03014583333333333,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Selective Attention,3,12,0.0,0.0,0.9265,0.0,4.0,0.07720833333333332,0.0,0.3333333333333333,0.07720833333333332,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Selective Attention,4,12,1.0,0.08333333333333333,0.87825,0.0,4.0,0.0731875,0.0,0.3333333333333333,-0.010145833333333326,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Selective Attention,5,12,1.0,0.08333333333333333,1.99675,0.0,6.0,0.16639583333333333,0.0,0.5,0.0830625,True
exact_latent_tree,per_system_obs_exact_tree,three_state_binomial_2,current_gwt_rater_design,observed_scale_feature_block,Human,Selective Attention,6,12,10.0,0.8333333333333334,7.57225,3.0,12.0,0.6310208333333334,0.25,1.0,-0.2023125,True
